event_id,payment_id,timestamp,amount,currency,payment_method,bank,region,status,failure_reason,latency_ms,customer_id,attempt_number
evt_0003892,pay_0003892,2026-08-12 05:07:17.323842,194.74,INR,WALLET,HDFC,DL,success,,1067.43,cust_001834,1
evt_0003957,pay_0003957,2026-08-12 05:08:48.155877,522.22,INR,CARD,KOTAK,DL,success,,1741.09,cust_000382,1
evt_0007705,pay_0007705,2026-08-12 05:10:08.021117,30.58,INR,WALLET,SBI,TS,failed,insufficient_funds,946.08,cust_005877,2
evt_0005208,pay_0005208,2026-08-12 05:11:21.937117,133.83,INR,CARD,HDFC,TN,success,,3272.15,cust_002636,1
evt_0013914,pay_0013914,2026-08-12 05:11:24.849767,128.58,INR,UPI,ICICI,AP,success,,1226.47,cust_004220,1
evt_0001345,pay_0001345,2026-08-12 05:12:40.501896,1091.23,INR,UPI,AXIS,TN,failed,authentication_failed,1497.24,cust_004210,1
evt_0012218,pay_0012218,2026-08-12 05:13:03.825064,2791.7,INR,NETBANKING,AXIS,DL,success,,2503.21,cust_000646,1
evt_0000341,pay_0000341,2026-08-12 05:13:25.653634,87.76,INR,WALLET,HDFC,TN,success,,1175.92,cust_000972,1
evt_0006601,pay_0006601,2026-08-12 05:14:05.127151,145.74,INR,UPI,SBI,TS,success,,970.23,cust_005845,1
evt_0008580,pay_0008580,2026-08-12 05:14:43.160057,102.12,INR,WALLET,ICICI,TS,success,,946.43,cust_004982,1
evt_0019430,pay_0019430,2026-08-12 05:14:44.417487,324.17,INR,WALLET,ICICI,MH,success,,838.51,cust_000995,1
evt_0015683,pay_0015683,2026-08-12 05:14:50.270858,306.91,INR,CARD,SBI,TN,success,,2926.73,cust_005772,1
evt_0009080,pay_0009080,2026-08-12 05:14:56.946122,472.1,INR,CARD,KOTAK,KA,success,,1926.9,cust_005882,1
evt_0014541,pay_0014541,2026-08-12 05:15:36.917409,566.24,INR,WALLET,KOTAK,DL,success,,892.57,cust_002690,1
evt_0016348,pay_0016348,2026-08-12 05:18:52.415824,31.4,INR,UPI,SBI,TS,success,,850.28,cust_001449,1
evt_0000656,pay_0000656,2026-08-12 05:19:08.459686,1558.43,INR,NETBANKING,ICICI,MH,success,,4377.07,cust_002460,1
evt_0012134,pay_0012134,2026-08-12 05:20:39.305847,214.86,INR,WALLET,KOTAK,TS,success,,819.72,cust_003967,1
evt_0005672,pay_0005672,2026-08-12 05:21:01.668871,1315.9,INR,WALLET,HDFC,KA,success,,831.51,cust_000894,1
evt_0008301,pay_0008301,2026-08-12 05:21:24.055281,141.34,INR,NETBANKING,SBI,AP,success,,5123.6,cust_001839,1
evt_0016915,pay_0016915,2026-08-12 05:22:35.079719,385.0,INR,UPI,HDFC,DL,failed,authentication_failed,1191.61,cust_001408,1
evt_0015788,pay_0015788,2026-08-12 05:22:50.306715,1140.65,INR,NETBANKING,KOTAK,MH,success,,6060.89,cust_000020,1
evt_0006525,pay_0006525,2026-08-12 05:22:56.843589,337.46,INR,UPI,KOTAK,MH,success,,1658.21,cust_003075,1
evt_0018873,pay_0018873,2026-08-12 05:23:02.186063,1323.09,INR,WALLET,ICICI,TN,success,,1051.84,cust_002482,1
evt_0009268,pay_0009268,2026-08-12 05:23:10.551641,322.46,INR,CARD,KOTAK,AP,success,,3014.92,cust_002095,1
evt_0007905,pay_0007905,2026-08-12 05:24:00.584097,329.68,INR,CARD,KOTAK,MH,success,,3821.42,cust_000982,1
evt_0005717,pay_0005717,2026-08-12 05:25:14.522526,196.6,INR,WALLET,HDFC,AP,success,,736.33,cust_002624,1
evt_0008636,pay_0008636,2026-08-12 05:25:32.064991,594.72,INR,NETBANKING,SBI,TS,success,,3783.31,cust_004863,2
evt_0013692,pay_0013692,2026-08-12 05:26:07.552653,120.04,INR,UPI,ICICI,DL,success,,1033.93,cust_004453,1
evt_0000569,pay_0000569,2026-08-12 05:28:06.018510,1156.72,INR,NETBANKING,AXIS,TS,success,,4274.15,cust_005292,1
evt_0005390,pay_0005390,2026-08-12 05:28:57.840776,457.36,INR,NETBANKING,SBI,KA,success,,4351.91,cust_005334,1
evt_0004568,pay_0004568,2026-08-12 05:29:33.772762,83.28,INR,CARD,SBI,MH,success,,1526.9,cust_004190,1
evt_0001917,pay_0001917,2026-08-12 05:31:17.289355,1767.75,INR,CARD,ICICI,KA,success,,2028.75,cust_003288,1
evt_0008571,pay_0008571,2026-08-12 05:31:30.042582,280.5,INR,WALLET,ICICI,TN,success,,1070.4,cust_000494,1
evt_0004882,pay_0004882,2026-08-12 05:31:50.679564,468.19,INR,CARD,HDFC,TN,success,,1318.63,cust_000024,1
evt_0016618,pay_0016618,2026-08-12 05:34:28.009576,808.12,INR,WALLET,KOTAK,MH,success,,282.63,cust_004315,2
evt_0001881,pay_0001881,2026-08-12 05:35:02.899612,588.21,INR,WALLET,SBI,TN,failed,bank_declined,511.49,cust_004208,1
evt_0010772,pay_0010772,2026-08-12 05:36:24.554650,32.08,INR,NETBANKING,SBI,TS,success,,6086.4,cust_005259,2
evt_0000600,pay_0000600,2026-08-12 05:37:07.069469,690.91,INR,NETBANKING,ICICI,KA,success,,5477.52,cust_004027,4
evt_0018580,pay_0018580,2026-08-12 05:37:53.813384,744.57,INR,UPI,HDFC,MH,success,,752.82,cust_004422,1
evt_0012800,pay_0012800,2026-08-12 05:38:17.350491,474.07,INR,UPI,SBI,AP,success,,1059.32,cust_003709,1
evt_0000924,pay_0000924,2026-08-12 05:38:40.066044,398.52,INR,NETBANKING,SBI,DL,failed,timeout,7655.88,cust_003279,1
evt_0018724,pay_0018724,2026-08-12 05:38:55.166130,137.33,INR,UPI,KOTAK,AP,success,,995.42,cust_004278,1
evt_0013185,pay_0013185,2026-08-12 05:39:47.032926,82.83,INR,WALLET,KOTAK,TS,success,,795.0,cust_005264,1
evt_0003675,pay_0003675,2026-08-12 05:39:47.558596,848.1,INR,CARD,SBI,TS,success,,3155.28,cust_003865,1
evt_0006477,pay_0006477,2026-08-12 05:40:44.563618,102.57,INR,UPI,ICICI,TS,success,,1036.57,cust_001058,1
evt_0011414,pay_0011414,2026-08-12 05:41:17.931718,305.01,INR,WALLET,KOTAK,TN,success,,863.21,cust_001634,1
evt_0004064,pay_0004064,2026-08-12 05:41:41.835228,3864.3,INR,CARD,SBI,TN,success,,4466.8,cust_003701,3
evt_0015918,pay_0015918,2026-08-12 05:41:44.638455,9293.7,INR,CARD,ICICI,KA,success,,1568.35,cust_000581,1
evt_0002244,pay_0002244,2026-08-12 05:42:34.829581,167.27,INR,UPI,KOTAK,DL,failed,timeout,2804.31,cust_001969,1
evt_0002559,pay_0002559,2026-08-12 05:43:21.896821,3036.27,INR,WALLET,HDFC,KA,success,,647.87,cust_003965,1
evt_0018722,pay_0018722,2026-08-12 05:43:34.494636,494.74,INR,NETBANKING,SBI,TS,success,,6757.96,cust_004995,1
evt_0003582,pay_0003582,2026-08-12 05:45:03.531510,433.45,INR,WALLET,SBI,TN,success,,1160.16,cust_003363,3
evt_0002476,pay_0002476,2026-08-12 05:45:17.380926,92.43,INR,UPI,ICICI,AP,success,,1669.54,cust_003272,3
evt_0002845,pay_0002845,2026-08-12 05:46:53.879883,1033.98,INR,WALLET,KOTAK,MH,success,,489.52,cust_005391,1
evt_0019643,pay_0019643,2026-08-12 05:49:06.542914,535.6,INR,WALLET,SBI,DL,failed,unknown,743.7,cust_001233,1
evt_0008952,pay_0008952,2026-08-12 05:50:21.495993,881.86,INR,NETBANKING,AXIS,KA,failed,technical_error,5558.29,cust_004165,1
evt_0000265,pay_0000265,2026-08-12 05:50:48.492419,57.24,INR,WALLET,ICICI,DL,success,,883.46,cust_005900,1
evt_0011975,pay_0011975,2026-08-12 05:51:20.116705,173.95,INR,WALLET,SBI,DL,success,,1376.75,cust_003252,2
evt_0001040,pay_0001040,2026-08-12 05:51:34.631488,307.99,INR,WALLET,ICICI,AP,success,,1381.43,cust_003425,2
evt_0007514,pay_0007514,2026-08-12 05:51:46.116587,358.8,INR,WALLET,ICICI,AP,success,,748.75,cust_002119,1
evt_0003300,pay_0003300,2026-08-12 05:52:36.436483,212.91,INR,WALLET,KOTAK,TN,success,,733.78,cust_004897,1
evt_0004582,pay_0004582,2026-08-12 05:54:08.302635,221.74,INR,WALLET,ICICI,MH,success,,1227.94,cust_001243,1
evt_0011499,pay_0011499,2026-08-12 05:54:29.065478,232.86,INR,WALLET,SBI,TN,success,,553.4,cust_002221,1
evt_0008914,pay_0008914,2026-08-12 05:54:29.363188,733.38,INR,WALLET,SBI,KA,success,,484.24,cust_005424,1
evt_0010555,pay_0010555,2026-08-12 05:56:27.024951,358.33,INR,UPI,AXIS,AP,success,,824.62,cust_004296,1
evt_0013876,pay_0013876,2026-08-12 05:56:27.290289,241.81,INR,CARD,KOTAK,KA,success,,1093.25,cust_000738,1
evt_0010605,pay_0010605,2026-08-12 05:57:55.891438,309.31,INR,NETBANKING,ICICI,TS,success,,4068.47,cust_001292,1
evt_0016340,pay_0016340,2026-08-12 05:59:02.659088,1113.69,INR,NETBANKING,HDFC,AP,success,,3536.11,cust_004011,4
evt_0016670,pay_0016670,2026-08-12 06:00:20.110287,1405.2,INR,UPI,KOTAK,KA,success,,1042.7,cust_000732,1
evt_0010694,pay_0010694,2026-08-12 06:00:27.548793,884.91,INR,UPI,ICICI,AP,failed,timeout,3013.9,cust_000803,2
evt_0003111,pay_0003111,2026-08-12 06:00:57.458178,1992.81,INR,CARD,KOTAK,DL,success,,3213.44,cust_004892,4
evt_0013001,pay_0013001,2026-08-12 06:04:26.046140,235.76,INR,UPI,SBI,TS,success,,1029.23,cust_005024,1
evt_0002296,pay_0002296,2026-08-12 06:04:26.564554,250.36,INR,WALLET,ICICI,KA,success,,1043.35,cust_004622,1
evt_0017715,pay_0017715,2026-08-12 06:04:26.980736,244.38,INR,NETBANKING,AXIS,MH,success,,3408.88,cust_004507,2
evt_0005243,pay_0005243,2026-08-12 06:05:46.799349,480.91,INR,NETBANKING,SBI,AP,failed,technical_error,5110.25,cust_005095,1
evt_0010467,pay_0010467,2026-08-12 06:08:23.505632,1296.92,INR,CARD,AXIS,TN,success,,2969.9,cust_004075,1
evt_0011403,pay_0011403,2026-08-12 06:11:28.154276,139.45,INR,NETBANKING,AXIS,TN,success,,2670.52,cust_002086,1
evt_0010220,pay_0010220,2026-08-12 06:14:45.619675,867.5,INR,NETBANKING,KOTAK,TN,success,,5626.01,cust_003098,1
evt_0004074,pay_0004074,2026-08-12 06:15:14.865048,264.39,INR,CARD,ICICI,DL,success,,2719.82,cust_005042,1
evt_0003037,pay_0003037,2026-08-12 06:16:23.798577,135.83,INR,UPI,KOTAK,MH,success,,712.51,cust_005729,1
evt_0010298,pay_0010298,2026-08-12 06:17:26.650567,1276.1,INR,NETBANKING,AXIS,MH,success,,4394.54,cust_002731,1
evt_0019071,pay_0019071,2026-08-12 06:17:54.720634,267.35,INR,UPI,HDFC,AP,success,,1300.53,cust_001527,1
evt_0008823,pay_0008823,2026-08-12 06:18:01.197974,314.38,INR,WALLET,HDFC,KA,success,,903.05,cust_000653,1
evt_0008599,pay_0008599,2026-08-12 06:19:19.360038,962.93,INR,UPI,KOTAK,AP,success,,1034.01,cust_004935,1
evt_0000092,pay_0000092,2026-08-12 06:20:29.214207,130.98,INR,NETBANKING,HDFC,TN,success,,2535.27,cust_004395,1
evt_0017952,pay_0017952,2026-08-12 06:22:58.559028,111.79,INR,NETBANKING,ICICI,KA,success,,3271.56,cust_001718,1
evt_0003147,pay_0003147,2026-08-12 06:24:33.485657,247.27,INR,NETBANKING,AXIS,KA,success,,6168.33,cust_005152,1
evt_0011162,pay_0011162,2026-08-12 06:25:54.540469,378.65,INR,UPI,AXIS,AP,success,,1247.47,cust_000073,1
evt_0009912,pay_0009912,2026-08-12 06:26:28.293649,352.83,INR,NETBANKING,HDFC,TS,failed,timeout,8569.2,cust_005686,1
evt_0016192,pay_0016192,2026-08-12 06:27:15.730857,231.9,INR,NETBANKING,AXIS,MH,failed,technical_error,6741.4,cust_002923,1
evt_0014597,pay_0014597,2026-08-12 06:27:38.215379,831.28,INR,WALLET,AXIS,DL,success,,747.46,cust_004569,1
evt_0011215,pay_0011215,2026-08-12 06:29:58.417337,180.66,INR,WALLET,AXIS,MH,success,,554.51,cust_003012,1
evt_0005377,pay_0005377,2026-08-12 06:31:23.494622,925.34,INR,CARD,SBI,MH,success,,1975.33,cust_002752,1
evt_0003163,pay_0003163,2026-08-12 06:32:55.232075,220.89,INR,UPI,KOTAK,TN,success,,1274.22,cust_000112,1
evt_0009259,pay_0009259,2026-08-12 06:32:58.941806,1904.32,INR,WALLET,SBI,AP,success,,272.85,cust_000106,1
evt_0014203,pay_0014203,2026-08-12 06:33:18.862470,2527.14,INR,UPI,HDFC,KA,success,,1086.16,cust_000530,1
evt_0013609,pay_0013609,2026-08-12 06:33:50.724953,212.85,INR,CARD,AXIS,TS,success,,2952.54,cust_002183,1
evt_0016821,pay_0016821,2026-08-12 06:34:15.534865,221.72,INR,WALLET,HDFC,MH,success,,709.7,cust_001433,1
evt_0014135,pay_0014135,2026-08-12 06:35:30.960041,3165.09,INR,UPI,KOTAK,KA,success,,982.1,cust_004537,1
evt_0001653,pay_0001653,2026-08-12 06:37:41.805236,773.74,INR,WALLET,AXIS,KA,success,,772.29,cust_001451,1
evt_0019491,pay_0019491,2026-08-12 06:39:08.043281,484.42,INR,NETBANKING,SBI,TS,failed,bank_declined,4402.3,cust_000285,1
evt_0015298,pay_0015298,2026-08-12 06:39:35.803262,86.71,INR,CARD,HDFC,MH,success,,508.29,cust_000808,1
evt_0012663,pay_0012663,2026-08-12 06:40:00.912946,307.53,INR,WALLET,ICICI,TS,failed,bank_declined,1063.35,cust_004588,1
evt_0014767,pay_0014767,2026-08-12 06:40:11.639337,1073.8,INR,CARD,KOTAK,KA,success,,2125.97,cust_004533,1
evt_0007648,pay_0007648,2026-08-12 06:40:41.439367,845.33,INR,WALLET,SBI,AP,success,,899.04,cust_005682,1
evt_0004003,pay_0004003,2026-08-12 06:44:02.190237,231.05,INR,UPI,SBI,KA,failed,technical_error,1732.35,cust_002524,1
evt_0005954,pay_0005954,2026-08-12 06:44:45.839186,286.56,INR,UPI,SBI,AP,failed,network_error,2210.77,cust_002645,1
evt_0011328,pay_0011328,2026-08-12 06:45:36.067643,189.35,INR,UPI,ICICI,TS,failed,network_error,2163.81,cust_000253,1
evt_0013541,pay_0013541,2026-08-12 06:47:14.362179,248.79,INR,WALLET,AXIS,MH,success,,753.5,cust_001782,1
evt_0002418,pay_0002418,2026-08-12 06:48:01.260380,441.3,INR,CARD,ICICI,DL,success,,1290.48,cust_003038,1
evt_0010246,pay_0010246,2026-08-12 06:48:03.186263,692.42,INR,NETBANKING,AXIS,AP,success,,5450.61,cust_002539,1
evt_0003681,pay_0003681,2026-08-12 06:48:16.700127,1765.72,INR,NETBANKING,SBI,DL,success,,5076.13,cust_003601,3
evt_0003170,pay_0003170,2026-08-12 06:50:16.609383,240.92,INR,WALLET,SBI,KA,success,,1119.95,cust_005642,3
evt_0016557,pay_0016557,2026-08-12 06:50:33.356693,239.33,INR,WALLET,SBI,DL,success,,595.6,cust_002465,1
evt_0000822,pay_0000822,2026-08-12 06:50:40.411191,1377.83,INR,WALLET,AXIS,TS,success,,720.3,cust_000077,1
evt_0019356,pay_0019356,2026-08-12 06:52:03.317792,114.99,INR,WALLET,AXIS,MH,success,,1123.66,cust_005218,1
evt_0009120,pay_0009120,2026-08-12 06:52:46.688160,918.33,INR,CARD,KOTAK,AP,success,,1797.11,cust_004216,1
evt_0019361,pay_0019361,2026-08-12 06:53:09.647140,258.78,INR,NETBANKING,ICICI,TN,success,,4046.53,cust_004540,1
evt_0001911,pay_0001911,2026-08-12 06:54:31.915075,248.61,INR,NETBANKING,KOTAK,TS,success,,5694.27,cust_002468,1
evt_0010429,pay_0010429,2026-08-12 06:55:24.357580,128.17,INR,NETBANKING,HDFC,AP,success,,2862.99,cust_001645,1
evt_0000653,pay_0000653,2026-08-12 06:56:04.825783,1459.37,INR,NETBANKING,KOTAK,MH,failed,timeout,9685.65,cust_000787,1
evt_0010913,pay_0010913,2026-08-12 06:58:14.702315,137.8,INR,NETBANKING,ICICI,MH,success,,4159.59,cust_000846,1
evt_0018318,pay_0018318,2026-08-12 06:59:00.097588,249.76,INR,WALLET,AXIS,KA,success,,878.81,cust_005224,1
evt_0019011,pay_0019011,2026-08-12 06:59:43.714206,2241.0,INR,NETBANKING,HDFC,TN,success,,5131.49,cust_002510,1
evt_0000376,pay_0000376,2026-08-12 06:59:50.852860,538.29,INR,CARD,KOTAK,MH,success,,2313.11,cust_001467,1
evt_0011154,pay_0011154,2026-08-12 07:01:27.230541,250.01,INR,NETBANKING,AXIS,TN,success,,4062.33,cust_004457,1
evt_0015780,pay_0015780,2026-08-12 07:02:06.666289,341.52,INR,UPI,KOTAK,MH,success,,1604.41,cust_004775,1
evt_0014353,pay_0014353,2026-08-12 07:02:34.199850,51.39,INR,CARD,HDFC,TS,success,,2422.31,cust_000210,1
evt_0005878,pay_0005878,2026-08-12 07:02:42.410327,396.63,INR,CARD,ICICI,TS,success,,1796.25,cust_000138,1
evt_0003181,pay_0003181,2026-08-12 07:03:43.621177,255.49,INR,UPI,AXIS,KA,success,,1278.15,cust_004358,1
evt_0008727,pay_0008727,2026-08-12 07:03:48.396400,929.51,INR,UPI,HDFC,AP,success,,1022.92,cust_001544,1
evt_0011034,pay_0011034,2026-08-12 07:06:18.473019,760.1,INR,CARD,AXIS,DL,success,,2654.84,cust_002865,1
evt_0003505,pay_0003505,2026-08-12 07:07:04.885861,599.41,INR,CARD,HDFC,AP,success,,2690.54,cust_005081,1
evt_0008442,pay_0008442,2026-08-12 07:07:08.407802,576.38,INR,WALLET,HDFC,DL,success,,975.82,cust_000797,1
evt_0016486,pay_0016486,2026-08-12 07:07:40.583350,278.66,INR,CARD,AXIS,MH,success,,2052.29,cust_003207,1
evt_0001361,pay_0001361,2026-08-12 07:08:25.909913,315.4,INR,CARD,SBI,AP,success,,1818.53,cust_001971,1
evt_0015088,pay_0015088,2026-08-12 07:09:03.889673,2529.88,INR,UPI,ICICI,TS,failed,timeout,2757.03,cust_003184,1
evt_0003730,pay_0003730,2026-08-12 07:10:29.755734,105.3,INR,WALLET,KOTAK,AP,success,,517.79,cust_000198,1
evt_0011087,pay_0011087,2026-08-12 07:12:50.947913,282.96,INR,NETBANKING,SBI,DL,success,,5520.66,cust_005011,1
evt_0001853,pay_0001853,2026-08-12 07:13:55.003146,121.59,INR,NETBANKING,HDFC,AP,failed,timeout,10120.1,cust_000627,1
evt_0009119,pay_0009119,2026-08-12 07:14:24.576280,116.1,INR,WALLET,AXIS,KA,failed,network_error,1291.55,cust_001248,1
evt_0011637,pay_0011637,2026-08-12 07:14:30.703440,216.04,INR,WALLET,SBI,TS,success,,969.31,cust_001763,1
evt_0017228,pay_0017228,2026-08-12 07:15:16.321547,1032.73,INR,WALLET,SBI,MH,failed,insufficient_funds,800.72,cust_001463,1
evt_0012156,pay_0012156,2026-08-12 07:16:34.307691,1745.03,INR,NETBANKING,HDFC,MH,success,,5033.32,cust_001803,1
evt_0016533,pay_0016533,2026-08-12 07:17:00.208335,675.68,INR,CARD,ICICI,MH,success,,2588.03,cust_002701,3
evt_0019993,pay_0019993,2026-08-12 07:17:04.412296,172.07,INR,WALLET,AXIS,AP,success,,1049.07,cust_002162,1
evt_0011464,pay_0011464,2026-08-12 07:19:11.917120,157.05,INR,NETBANKING,KOTAK,AP,failed,network_error,6953.8,cust_001196,2
evt_0012516,pay_0012516,2026-08-12 07:19:37.442414,1924.9,INR,CARD,HDFC,TS,success,,3116.97,cust_005175,1
evt_0015127,pay_0015127,2026-08-12 07:20:38.026499,82.53,INR,WALLET,SBI,TS,success,,878.87,cust_003042,1
evt_0016117,pay_0016117,2026-08-12 07:21:42.809427,94.55,INR,WALLET,KOTAK,DL,failed,network_error,1508.09,cust_005889,1
evt_0013628,pay_0013628,2026-08-12 07:21:49.343429,2021.89,INR,WALLET,SBI,TN,success,,888.27,cust_003890,2
evt_0006275,pay_0006275,2026-08-12 07:22:17.572366,321.44,INR,WALLET,ICICI,TS,success,,1281.79,cust_002428,3
evt_0000715,pay_0000715,2026-08-12 07:22:41.152639,160.99,INR,CARD,AXIS,KA,success,,3892.34,cust_001612,2
evt_0000415,pay_0000415,2026-08-12 07:23:34.657330,176.54,INR,NETBANKING,AXIS,AP,success,,4669.5,cust_003315,1
evt_0014061,pay_0014061,2026-08-12 07:24:06.773985,126.66,INR,CARD,HDFC,KA,success,,2755.95,cust_003515,1
evt_0017939,pay_0017939,2026-08-12 07:24:15.937852,194.13,INR,NETBANKING,SBI,KA,success,,3790.19,cust_004622,1
evt_0010377,pay_0010377,2026-08-12 07:24:52.820954,233.67,INR,CARD,AXIS,TS,success,,2183.41,cust_005794,1
evt_0017197,pay_0017197,2026-08-12 07:27:13.740752,170.8,INR,NETBANKING,HDFC,DL,success,,1400.18,cust_000076,1
evt_0008759,pay_0008759,2026-08-12 07:28:21.105875,344.48,INR,CARD,AXIS,MH,success,,2814.63,cust_000933,2
evt_0009978,pay_0009978,2026-08-12 07:28:50.592456,38.09,INR,UPI,KOTAK,TS,success,,1387.56,cust_005858,1
evt_0000856,pay_0000856,2026-08-12 07:29:08.002159,1633.31,INR,UPI,AXIS,TN,success,,1368.0,cust_000111,1
evt_0016449,pay_0016449,2026-08-12 07:32:29.219571,227.5,INR,WALLET,SBI,TN,success,,883.95,cust_003078,1
evt_0008643,pay_0008643,2026-08-12 07:35:12.305752,1319.72,INR,CARD,KOTAK,KA,success,,2480.72,cust_000020,3
evt_0018051,pay_0018051,2026-08-12 07:36:55.579773,347.2,INR,UPI,SBI,AP,success,,1279.77,cust_001933,1
evt_0012772,pay_0012772,2026-08-12 07:37:30.135422,964.77,INR,WALLET,SBI,TS,success,,925.29,cust_005501,1
evt_0011534,pay_0011534,2026-08-12 07:39:02.730802,627.1,INR,WALLET,ICICI,TS,failed,bank_declined,769.16,cust_004145,2
evt_0013352,pay_0013352,2026-08-12 07:40:24.104790,262.99,INR,WALLET,AXIS,AP,success,,837.3,cust_001616,1
evt_0019053,pay_0019053,2026-08-12 07:43:21.731623,495.92,INR,WALLET,KOTAK,KA,success,,1189.45,cust_004957,1
evt_0016623,pay_0016623,2026-08-12 07:43:37.283473,839.5,INR,CARD,AXIS,KA,success,,4224.11,cust_003336,1
evt_0010441,pay_0010441,2026-08-12 07:45:26.666721,138.06,INR,WALLET,SBI,KA,success,,1040.16,cust_004328,1
evt_0004934,pay_0004934,2026-08-12 07:46:22.933809,1037.13,INR,NETBANKING,KOTAK,TS,success,,2972.67,cust_000997,1
evt_0002485,pay_0002485,2026-08-12 07:47:00.137142,533.15,INR,UPI,SBI,MH,failed,network_error,1888.69,cust_001049,1
evt_0011293,pay_0011293,2026-08-12 07:47:47.137570,726.62,INR,WALLET,KOTAK,AP,success,,552.82,cust_003544,1
evt_0017295,pay_0017295,2026-08-12 07:48:18.261124,751.33,INR,CARD,HDFC,TN,success,,3436.85,cust_003916,3
evt_0008791,pay_0008791,2026-08-12 07:50:47.733394,100.79,INR,CARD,SBI,TS,success,,2342.18,cust_001346,4
evt_0009560,pay_0009560,2026-08-12 07:51:11.868169,301.1,INR,NETBANKING,HDFC,DL,failed,timeout,10584.73,cust_005148,1
evt_0008015,pay_0008015,2026-08-12 07:53:29.750339,480.55,INR,UPI,ICICI,AP,success,,1151.36,cust_004969,1
evt_0015798,pay_0015798,2026-08-12 07:54:27.637400,448.58,INR,WALLET,ICICI,DL,failed,insufficient_funds,276.9,cust_000735,1
evt_0003813,pay_0003813,2026-08-12 07:57:11.810162,60.22,INR,CARD,ICICI,DL,success,,2768.6,cust_002945,2
evt_0010221,pay_0010221,2026-08-12 07:58:05.242310,2387.29,INR,UPI,ICICI,MH,success,,1633.57,cust_002908,2
evt_0000002,pay_0000002,2026-08-12 07:58:07.080397,287.18,INR,UPI,ICICI,AP,success,,695.17,cust_002276,1
evt_0014001,pay_0014001,2026-08-12 07:58:32.241798,119.95,INR,WALLET,KOTAK,MH,success,,1066.6,cust_002955,1
evt_0017151,pay_0017151,2026-08-12 07:58:50.731539,2350.64,INR,WALLET,ICICI,MH,success,,1090.87,cust_001949,1
evt_0017125,pay_0017125,2026-08-12 07:59:24.526118,2373.93,INR,NETBANKING,ICICI,MH,success,,1875.83,cust_004929,1
evt_0014894,pay_0014894,2026-08-12 08:00:41.016380,1265.49,INR,WALLET,AXIS,DL,success,,1077.68,cust_001666,1
evt_0015198,pay_0015198,2026-08-12 08:02:39.851599,396.48,INR,NETBANKING,AXIS,AP,success,,4379.62,cust_001210,1
evt_0014144,pay_0014144,2026-08-12 08:05:16.283687,88.83,INR,CARD,HDFC,KA,success,,1920.97,cust_003048,1
evt_0003199,pay_0003199,2026-08-12 08:07:34.991885,266.61,INR,NETBANKING,HDFC,TN,success,,4100.74,cust_001908,1
evt_0009145,pay_0009145,2026-08-12 08:07:51.098744,425.83,INR,UPI,AXIS,DL,failed,unknown,1428.71,cust_005538,1
evt_0009278,pay_0009278,2026-08-12 08:08:32.557911,99.24,INR,WALLET,AXIS,TS,failed,insufficient_funds,1229.58,cust_001778,1
evt_0010760,pay_0010760,2026-08-12 08:08:37.067894,323.55,INR,CARD,ICICI,AP,success,,2025.95,cust_001424,1
evt_0000838,pay_0000838,2026-08-12 08:08:38.505835,223.96,INR,CARD,ICICI,TS,failed,technical_error,2382.95,cust_001218,1
evt_0013421,pay_0013421,2026-08-12 08:09:10.151930,551.44,INR,CARD,SBI,AP,success,,3738.56,cust_005672,1
evt_0001616,pay_0001616,2026-08-12 08:14:06.739861,2395.79,INR,WALLET,SBI,MH,success,,929.54,cust_001668,1
evt_0013620,pay_0013620,2026-08-12 08:14:37.381528,175.91,INR,UPI,SBI,MH,success,,1399.54,cust_000215,1
evt_0016662,pay_0016662,2026-08-12 08:15:34.407452,431.17,INR,UPI,HDFC,KA,success,,1083.11,cust_001022,1
evt_0015152,pay_0015152,2026-08-12 08:17:52.904665,307.3,INR,WALLET,SBI,AP,success,,618.23,cust_001030,2
evt_0002248,pay_0002248,2026-08-12 08:18:16.324793,559.13,INR,WALLET,ICICI,KA,success,,681.41,cust_001145,1
evt_0017444,pay_0017444,2026-08-12 08:18:21.099307,483.22,INR,WALLET,AXIS,TS,success,,1249.95,cust_001477,1
evt_0003086,pay_0003086,2026-08-12 08:19:08.853280,576.81,INR,WALLET,AXIS,MH,success,,301.08,cust_000988,1
evt_0014551,pay_0014551,2026-08-12 08:19:13.254551,546.17,INR,UPI,AXIS,AP,success,,917.22,cust_000722,1
evt_0015599,pay_0015599,2026-08-12 08:19:39.437103,185.65,INR,NETBANKING,HDFC,TS,success,,3774.73,cust_004804,1
evt_0017114,pay_0017114,2026-08-12 08:22:17.866327,396.79,INR,WALLET,SBI,AP,success,,958.62,cust_004358,1
evt_0012863,pay_0012863,2026-08-12 08:22:30.767973,268.04,INR,CARD,AXIS,AP,success,,2925.99,cust_000898,2
evt_0002880,pay_0002880,2026-08-12 08:23:40.056213,697.28,INR,CARD,KOTAK,DL,success,,988.83,cust_005198,1
evt_0017850,pay_0017850,2026-08-12 08:24:31.093222,315.33,INR,CARD,HDFC,TS,success,,2013.11,cust_001538,1
evt_0003727,pay_0003727,2026-08-12 08:24:43.655680,417.51,INR,CARD,HDFC,KA,success,,3202.5,cust_003039,1
evt_0002407,pay_0002407,2026-08-12 08:24:53.364285,878.67,INR,UPI,AXIS,AP,success,,809.4,cust_001514,2
evt_0019185,pay_0019185,2026-08-12 08:25:06.476294,82.08,INR,NETBANKING,KOTAK,TN,success,,3993.07,cust_001337,1
